family,size,finish,price
AP412,"84""",613,1415.6
AP412,"84""",613E,693.9
AP412,"84""",622,693.9
AP412,"84""",628,527.4
AP412,"84""",629,666.1
AP412,"84""",316P,832.7
AP412,"84""",630,555.1
AP412,"84""",316S,693.9
AP412,"84""",SPECIAL,1106.1
AP413,"96""",605/606,1519.1
AP413,"96""",609,1519.1
AP413,"96""",611/612,1519.1
AP413,"96""",613,1519.1
AP413,"96""",613E,744.7
AP413,"96""",622,744.7
AP413,"96""",628,565.9
AP413,"96""",629,714.9
AP413,"96""",316P,893.6
AP413,"96""",630,595.7
AP413,"96""",316S,744.7
AP413,"96""",SPECIAL,1154.3
AP413,"12""",605/606,631.2
AP413,"12""",609,631.2
AP413,"12""",611/612,631.2
AP413,"12""",613,631.2
AP413,"12""",613E,309.4
AP413,"12""",622,309.4
AP413,"12""",628,235.1
AP413,"12""",629,297.0
AP413,"12""",316P,371.3
AP413,"12""",630,247.5
AP413,"12""",316S,309.4
AP413,"12""",SPECIAL,709.4
AP413,"18""",605/606,707.7
AP413,"18""",609,707.7
AP413,"18""",611/612,707.7
AP413,"18""",613,707.7
AP413,"18""",613E,346.9
AP413,"18""",622,346.9
AP413,"18""",628,263.7
AP413,"18""",629,333.0
AP413,"18""",316P,416.3
AP413,"18""",630,277.5
AP413,"18""",316S,346.9
AP413,"18""",SPECIAL,749.6
AP413,"24""",605/606,788.8
AP413,"24""",609,788.8
AP413,"24""",611/612,788.8
AP413,"24""",613,788.8
AP413,"24""",613E,386.7
AP413,"24""",622,386.7
AP413,"24""",628,293.9
AP413,"24""",629,371.2
AP413,"24""",316P,464.0
AP413,"24""",630,309.3
AP413,"24""",316S,386.7
AP413,"24""",SPECIAL,789.9
AP413,"36""",605/606,946.1
AP413,"36""",609,946.1
AP413,"36""",611/612,946.1
AP413,"36""",613,946.1
AP413,"36""",613E,463.8
AP413,"36""",622,463.8
AP413,"36""",628,352.5
AP413,"36""",629,445.2
AP413,"36""",316P,556.5
AP413,"36""",630,371.0
AP413,"36""",316S,463.8
AP413,"36""",SPECIAL,868.1
AP413,"48""",605/606,1099.6
AP413,"48""",609,1099.6
AP413,"48""",611/612,1099.6
AP413,"48""",613,1099.6
AP413,"48""",613E,539.0
AP413,"48""",622,539.0
AP413,"48""",628,409.6
AP413,"48""",629,517.4
AP413,"48""",316P,646.8
AP413,"48""",630,431.2
AP413,"48""",316S,539.0
AP413,"48""",SPECIAL,947.4
AP413,"60""",605/606,1210.5
AP413,"60""",609,1210.5
AP413,"60""",611/612,1210.5
AP413,"60""",613,1210.5
AP413,"60""",613E,593.4
AP413,"60""",622,593.4
AP413,"60""",628,451.0
AP413,"60""",629,569.6
AP413,"60""",316P,712.0
AP413,"60""",630,474.7
AP413,"60""",316S,593.4
AP413,"60""",SPECIAL,998.0
AP413,"72""",605/606,1316.1
AP413,"72""",609,1316.1
AP413,"72""",611/612,1316.1
AP413,"72""",613,1316.1
AP413,"72""",613E,645.1
AP413,"72""",622,645.1
AP413,"72""",628,490.3
AP413,"72""",629,619.3
AP413,"72""",316P,774.2
AP413,"72""",630,516.1
AP413,"72""",316S,645.1
AP413,"72""",SPECIAL,1053.2
AP413,"84""",605/606,1415.6
AP413,"84""",609,1415.6
AP413,"84""",611/612,1415.6
AP413,"84""",613,1415.6
AP413,"84""",613E,693.9
AP413,"84""",622,693.9
AP413,"84""",628,527.4
AP413,"84""",629,666.1
AP413,"84""",316P,832.7
AP413,"84""",630,555.1
AP413,"84""",316S,693.9
AP413,"84""",SPECIAL,1106.1
AP414,"96""",605/606,1519.1
AP414,"96""",609,1519.1
AP414,"96""",611/612,1519.1
AP414,"96""",613,1519.1
AP414,"96""",613E,744.7
AP414,"96""",622,744.7
AP414,"96""",628,565.9
AP414,"96""",629,714.9
AP414,"96""",316P,893.6
AP414,"96""",630,595.7
AP414,"96""",316S,744.7
AP414,"96""",SPECIAL,1154.3
AP414,"12""",605/606,732.0
AP414,"12""",609,732.0
AP414,"12""",611/612,732.0
AP414,"12""",613,732.0
AP414,"12""",613E,358.8
AP414,"12""",622,358.8
AP414,"12""",628,272.7
AP414,"12""",629,344.4
AP414,"12""",316P,430.6
AP414,"12""",630,287.0
AP414,"12""",316S,358.8
AP414,"12""",SPECIAL,750.8
AP414,"18""",605/606,811.4
AP414,"18""",609,811.4
AP414,"18""",611/612,811.4
AP414,"18""",613,811.4
AP414,"18""",613E,397.8
AP414,"18""",622,397.8
AP414,"18""",628,302.3
AP414,"18""",629,381.8
AP414,"18""",316P,477.3
AP414,"18""",630,318.2
AP414,"18""",316S,397.8
AP414,"18""",SPECIAL,792.2
AP414,"24""",605/606,891.7
AP414,"24""",609,891.7
AP414,"24""",611/612,891.7
AP414,"24""",613,891.7
AP414,"24""",613E,437.1
AP414,"24""",622,437.1
AP414,"24""",628,332.2
AP414,"24""",629,419.6
AP414,"24""",316P,524.5
AP414,"24""",630,349.7
AP414,"24""",316S,437.1
AP414,"24""",SPECIAL,831.3
AP414,"36""",605/606,1047.4
AP414,"36""",609,1047.4
AP414,"36""",611/612,1047.4
AP414,"36""",613,1047.4
AP414,"36""",613E,513.4
AP414,"36""",622,513.4
AP414,"36""",628,390.2
AP414,"36""",629,492.9
AP414,"36""",316P,616.1
AP414,"36""",630,410.8
AP414,"36""",316S,513.4
AP414,"36""",SPECIAL,910.6
AP414,"48""",605/606,1209.5
AP414,"48""",609,1209.5
AP414,"48""",611/612,1209.5
AP414,"48""",613,1209.5
AP414,"48""",613E,592.9
AP414,"48""",622,592.9
AP414,"48""",628,450.6
AP414,"48""",629,569.2
AP414,"48""",316P,711.5
AP414,"48""",630,474.3
AP414,"48""",316S,592.9
AP414,"48""",SPECIAL,989.9
AP414,"60""",605/606,1321.5
AP414,"60""",609,1321.5
AP414,"60""",611/612,1321.5
AP414,"60""",613,1321.5
AP414,"60""",613E,647.8
AP414,"60""",622,647.8
AP414,"60""",628,492.3
AP414,"60""",629,621.9
AP414,"60""",316P,777.4
AP414,"60""",630,518.2
AP414,"60""",316S,647.8
AP414,"60""",SPECIAL,1040.5
AP414,"72""",605/606,1412.7
AP414,"72""",609,1412.7
AP414,"72""",611/612,1412.7
AP414,"72""",613,1412.7
AP414,"72""",613E,692.5
AP414,"72""",622,692.5
AP414,"72""",628,526.3
AP414,"72""",629,664.8
AP414,"72""",316P,831.0
AP414,"72""",630,554.0
AP414,"72""",316S,692.5
AP414,"72""",SPECIAL,1095.7
AP414,"84""",605/606,1520.4
AP414,"84""",609,1520.4
AP414,"84""",611/612,1520.4
AP414,"84""",613,1520.4
AP414,"84""",613E,745.3
AP414,"84""",622,745.3
AP414,"84""",628,566.4
AP414,"84""",629,715.5
AP414,"84""",316P,894.4
AP414,"84""",630,596.2
AP414,"84""",316S,745.3
AP414,"84""",SPECIAL,1148.6
AP414,"96""",605/606,1632.7
AP414,"96""",609,1632.7
AP414,"96""",611/612,1632.7
AP414,"96""",613,1632.7
AP414,"96""",613E,800.3
AP414,"96""",622,800.3
AP414,"96""",628,608.2
AP414,"96""",629,768.3
AP414,"96""",316P,960.4
AP414,"96""",630,640.3
AP414,"96""",316S,800.3
AP414,"96""",SPECIAL,1196.9
AP415,"12""",605/606,827.4
AP415,"12""",609,827.4
AP415,"12""",611/612,827.4
AP415,"12""",613,827.4
AP415,"12""",613E,405.6
AP415,"12""",622,405.6
AP415,"12""",628,308.3
AP415,"12""",629,389.4
AP415,"12""",316P,486.7
AP415,"12""",630,324.5
AP415,"12""",316S,405.6
AP415,"12""",SPECIAL,793.3
AP415,"18""",605/606,915.1
AP415,"18""",609,915.1
AP415,"18""",611/612,915.1
AP415,"18""",613,915.1
AP415,"18""",613E,448.6
AP415,"18""",622,448.6
AP415,"18""",628,340.9
AP415,"18""",629,430.6
AP415,"18""",316P,538.3
AP415,"18""",630,358.9
AP415,"18""",316S,448.6
AP415,"18""",SPECIAL,834.7
AP415,"24""",605/606,987.8
AP415,"24""",609,987.8
AP415,"24""",611/612,987.8
AP415,"24""",613,987.8
AP415,"24""",613E,484.2
AP415,"24""",622,484.2
AP415,"24""",628,368.0
AP415,"24""",629,464.8
AP415,"24""",316P,581.0
AP415,"24""",630,387.4
AP415,"24""",316S,484.2
AP415,"24""",SPECIAL,872.7
AP415,"36""",605/606,1148.8
AP415,"36""",609,1148.8
AP415,"36""",611/612,1148.8
AP415,"36""",613,1148.8
AP415,"36""",613E,563.1
AP415,"36""",622,563.1
AP415,"36""",628,428.0
AP415,"36""",629,540.6
AP415,"36""",316P,675.8
AP415,"36""",630,450.5
AP415,"36""",316S,563.1
AP415,"36""",SPECIAL,952.0
AP415,"48""",605/606,1309.5
AP415,"48""",609,1309.5
AP415,"48""",611/612,1309.5
AP415,"48""",613,1309.5
AP415,"48""",613E,641.9
AP415,"48""",622,641.9
AP415,"48""",628,487.8
AP415,"48""",629,616.2
AP415,"48""",316P,770.3
AP415,"48""",630,513.5
AP415,"48""",316S,641.9
AP415,"48""",SPECIAL,1031.3
AP415,"60""",605/606,1421.5
AP415,"60""",609,1421.5
AP415,"60""",611/612,1421.5
AP415,"60""",613,1421.5
AP415,"60""",613E,696.8
AP415,"60""",622,696.8
AP415,"60""",628,529.6
AP415,"60""",629,668.9
AP415,"60""",316P,836.2
AP415,"60""",630,557.4
AP415,"60""",316S,696.8
AP415,"60""",SPECIAL,1083.1
AP415,"72""",605/606,1521.4
AP415,"72""",609,1521.4
AP415,"72""",611/612,1521.4
AP415,"72""",613,1521.4
AP415,"72""",613E,745.8
AP415,"72""",622,745.8
AP415,"72""",628,566.8
AP415,"72""",629,715.9
AP415,"72""",316P,894.9
AP415,"72""",630,596.6
AP415,"72""",316S,745.8
AP415,"72""",SPECIAL,1137.1
AP415,"84""",605/606,1625.3
AP415,"84""",609,1625.3
AP415,"84""",611/612,1625.3
AP415,"84""",613,1625.3
AP415,"84""",613E,796.7
AP415,"84""",622,796.7
AP415,"84""",628,605.5
AP415,"84""",629,764.8
AP415,"84""",316P,956.0
AP415,"84""",630,637.4
AP415,"84""",316S,796.7
AP415,"84""",SPECIAL,1191.1
AP416,"96""",605/606,1732.0
AP416,"96""",609,1732.0
AP416,"96""",611/612,1732.0
AP416,"96""",613,1732.0
AP416,"96""",613E,849.0
AP416,"96""",622,849.0
AP416,"96""",628,645.3
AP416,"96""",629,815.1
AP416,"96""",316P,1018.9
AP416,"96""",630,679.2
AP416,"96""",316S,849.0
AP416,"96""",SPECIAL,1239.4
AP416,"12""",605/606,928.2
AP416,"12""",609,928.2
AP416,"12""",611/612,928.2
AP416,"12""",613,928.2
AP416,"12""",613E,455.0
AP416,"12""",622,455.0
AP416,"12""",628,345.8
AP416,"12""",629,436.8
AP416,"12""",316P,546.0
AP416,"12""",630,364.0
AP416,"12""",316S,455.0
AP416,"12""",SPECIAL,835.9
AP416,"18""",605/606,1012.7
AP416,"18""",609,1012.7
AP416,"18""",611/612,1012.7
AP416,"18""",613,1012.7
AP416,"18""",613E,496.4
AP416,"18""",622,496.4
AP416,"18""",628,377.3
AP416,"18""",629,476.6
AP416,"18""",316P,595.7
AP416,"18""",630,397.2
AP416,"18""",316S,496.4
AP416,"18""",SPECIAL,876.1
AP416,"24""",605/606,1090.7
AP416,"24""",609,1090.7
AP416,"24""",611/612,1090.7
AP416,"24""",613,1090.7
AP416,"24""",613E,534.6
AP416,"24""",622,534.6
AP416,"24""",628,406.3
AP416,"24""",629,513.3
AP416,"24""",316P,641.6
AP416,"24""",630,427.7
AP416,"24""",316S,534.6
AP416,"24""",SPECIAL,915.2
AP416,"36""",605/606,1250.1
AP416,"36""",609,1250.1
AP416,"36""",611/612,1250.1
AP416,"36""",613,1250.1
AP416,"36""",613E,612.8
AP416,"36""",622,612.8
AP416,"36""",628,465.7
AP416,"36""",629,588.3
AP416,"36""",316P,735.4
AP416,"36""",630,490.3
AP416,"36""",316S,612.8
AP416,"36""",SPECIAL,994.5
AP416,"48""",605/606,1409.4
AP416,"48""",609,1409.4
AP416,"48""",611/612,1409.4
AP416,"48""",613,1409.4
AP416,"48""",613E,690.9
AP416,"48""",622,690.9
AP416,"48""",628,525.1
AP416,"48""",629,663.3
AP416,"48""",316P,829.1
AP416,"48""",630,552.7
AP416,"48""",316S,690.9
AP416,"48""",SPECIAL,1073.9
AP416,"60""",605/606,1532.5
AP416,"60""",609,1532.5
AP416,"60""",611/612,1532.5
AP416,"60""",613,1532.5
AP416,"60""",613E,751.2
AP416,"60""",622,751.2
AP416,"60""",628,570.9
AP416,"60""",629,721.2
AP416,"60""",316P,901.5
AP416,"60""",630,601.0
AP416,"60""",316S,751.2
AP416,"60""",SPECIAL,1124.5
AP416,"72""",605/606,1617.9
AP416,"72""",609,1617.9
AP416,"72""",611/612,1617.9
AP416,"72""",613,1617.9
AP416,"72""",613E,793.1
AP416,"72""",622,793.1
AP416,"72""",628,602.8
AP416,"72""",629,761.4
AP416,"72""",316P,951.7
AP416,"72""",630,634.5
AP416,"72""",316S,793.1
AP416,"72""",SPECIAL,1179.6
AP416,"84""",605/606,1730.1
AP416,"84""",609,1730.1
AP416,"84""",611/612,1730.1
AP416,"84""",613,1730.1
AP416,"84""",613E,848.1
AP416,"84""",622,848.1
AP416,"84""",628,644.6
AP416,"84""",629,814.2
AP416,"84""",316P,1017.7
AP416,"84""",630,678.5
AP416,"84""",316S,848.1
AP416,"84""",SPECIAL,1232.5
AP416,"96""",605/606,1845.6
AP416,"96""",609,1845.6
AP416,"96""",611/612,1845.6
AP416,"96""",613,1845.6
AP416,"96""",613E,904.7
AP416,"96""",622,904.7
AP416,"96""",628,687.6
AP416,"96""",629,868.5
AP416,"96""",316P,1085.7
AP416,"96""",630,723.8
AP416,"96""",316S,904.7
AP416,"96""",SPECIAL,1282.0
AP417,"12""",605/606,827.4
AP417,"12""",609,827.4
AP417,"12""",611/612,827.4
AP417,"12""",613,827.4
AP417,"12""",613E,405.6
AP417,"12""",622,405.6
AP417,"12""",628,308.3
AP417,"12""",629,389.4
AP417,"12""",316P,486.7
AP417,"12""",630,324.5
AP417,"12""",316S,405.6
AP417,"12""",Finishes,793.3
AP417,"18""",605/606,915.1
AP417,"18""",609,915.1
AP417,"18""",611/612,915.1
AP417,"18""",613,915.1
AP417,"18""",613E,448.6
AP417,"18""",622,448.6
AP417,"18""",628,340.9
AP417,"18""",629,430.6
AP417,"18""",316P,538.3
AP417,"18""",630,358.9
AP417,"18""",316S,448.6
AP417,"18""",Finishes,834.7
AP417,"24""",605/606,987.8
AP417,"24""",609,987.8
AP417,"24""",611/612,987.8
AP417,"24""",613,987.8
AP417,"24""",613E,484.2
AP417,"24""",622,484.2
AP417,"24""",628,368.0
AP417,"24""",629,464.8
AP417,"24""",316P,581.0
AP417,"24""",630,387.4
AP417,"24""",316S,484.2
AP417,"24""",Finishes,872.7
AP417,"1""",605/606,1148.8
AP417,"1""",609,1148.8
AP417,"1""",611/612,1148.8
AP417,"1""",613,1148.8
AP417,"1""",613E,563.1
AP417,"1""",622,563.1
AP417,"1""",628,428.0
AP417,"1""",629,540.6
AP417,"1""",316P,675.8
AP417,"1""",630,450.5
AP417,"1""",316S,563.1
AP417,"1""",Finishes,952.0
AP417,"48""",605/606,1309.5
AP417,"48""",609,1309.5
AP417,"48""",611/612,1309.5
AP417,"48""",613,1309.5
AP417,"48""",613E,641.9
AP417,"48""",622,641.9
AP417,"48""",628,487.8
AP417,"48""",629,616.2
AP417,"48""",316P,770.3
AP417,"48""",630,513.5
AP417,"48""",316S,641.9
AP417,"48""",Finishes,1031.3
AP417,"60""",605/606,1421.5
AP417,"60""",609,1421.5
AP417,"60""",611/612,1421.5
AP417,"60""",613,1421.5
AP417,"60""",613E,696.8
AP417,"60""",622,696.8
AP417,"60""",628,529.6
AP417,"60""",629,668.9
AP417,"60""",316P,836.2
AP417,"60""",630,557.4
AP417,"60""",316S,696.8
AP417,"60""",Finishes,1083.1
AP417,"72""",605/606,1521.4
AP417,"72""",609,1521.4
AP417,"72""",611/612,1521.4
AP417,"72""",613,1521.4
AP417,"72""",613E,745.8
AP417,"72""",622,745.8
AP417,"72""",628,566.8
AP417,"72""",629,715.9
AP417,"72""",316P,894.9
AP417,"72""",630,596.6
AP417,"72""",316S,745.8
AP417,"72""",Finishes,1137.1
AP418,"84""",605/606,1625.3
AP418,"84""",609,1625.3
AP418,"84""",611/612,1625.3
AP418,"84""",613,1625.3
AP418,"84""",613E,796.7
AP418,"84""",622,796.7
AP418,"84""",628,605.5
AP418,"84""",629,764.8
AP418,"84""",316P,956.0
AP418,"84""",630,637.4
AP418,"84""",316S,796.7
AP418,"84""",Finishes,1191.1
AP418,"96""",605/606,1746.2
AP418,"96""",609,1746.2
AP418,"96""",611/612,1746.2
AP418,"96""",613,1746.2
AP418,"96""",613E,856.0
AP418,"96""",622,856.0
AP418,"96""",628,650.6
AP418,"96""",629,821.8
AP418,"96""",316P,1027.2
AP418,"96""",630,684.8
AP418,"96""",316S,856.0
AP418,"96""",Finishes,1239.4
AP418,"12""",605/606,928.2
AP418,"12""",609,928.2
AP418,"12""",611/612,928.2
AP418,"12""",613,928.2
AP418,"12""",613E,455.0
AP418,"12""",622,455.0
AP418,"12""",628,345.8
AP418,"12""",629,436.8
AP418,"12""",316P,546.0
AP418,"12""",630,364.0
AP418,"12""",316S,455.0
AP418,"12""",Finishes,835.9
AP418,"18""",605/606,1012.7
AP418,"18""",609,1012.7
AP418,"18""",611/612,1012.7
AP418,"18""",613,1012.7
AP418,"18""",613E,496.4
AP418,"18""",622,496.4
AP418,"18""",628,377.3
AP418,"18""",629,476.6
AP418,"18""",316P,595.7
AP418,"18""",630,397.2
AP418,"18""",316S,496.4
AP418,"18""",Finishes,876.1
AP418,"24""",605/606,1090.7
AP418,"24""",609,1090.7
AP418,"24""",611/612,1090.7
AP418,"24""",613,1090.7
AP418,"24""",613E,534.6
AP418,"24""",622,534.6
AP418,"24""",628,406.3
AP418,"24""",629,513.3
AP418,"24""",316P,641.6
AP418,"24""",630,427.7
AP418,"24""",316S,534.6
AP418,"24""",Finishes,915.2
AP418,"36""",605/606,1250.1
AP418,"36""",609,1250.1
AP418,"36""",611/612,1250.1
AP418,"36""",613,1250.1
AP418,"36""",613E,612.8
AP418,"36""",622,612.8
AP418,"36""",628,465.7
AP418,"36""",629,588.3
AP418,"36""",316P,735.4
AP418,"36""",630,490.3
AP418,"36""",316S,612.8
AP418,"36""",Finishes,994.5
AP418,"48""",605/606,1409.4
AP418,"48""",609,1409.4
AP418,"48""",611/612,1409.4
AP418,"48""",613,1409.4
AP418,"48""",613E,690.9
AP418,"48""",622,690.9
AP418,"48""",628,525.1
AP418,"48""",629,663.3
AP418,"48""",316P,829.1
AP418,"48""",630,552.7
AP418,"48""",316S,690.9
AP418,"48""",Finishes,1073.9
AP418,"60""",605/606,1532.5
AP418,"60""",609,1532.5
AP418,"60""",611/612,1532.5
AP418,"60""",613,1532.5
AP418,"60""",613E,751.2
AP418,"60""",622,751.2
AP418,"60""",628,570.9
AP418,"60""",629,721.2
AP418,"60""",316P,901.5
AP418,"60""",630,601.0
AP418,"60""",316S,751.2
AP418,"60""",Finishes,1124.5
AP418,"72""",605/606,1617.9
AP418,"72""",609,1617.9
AP418,"72""",611/612,1617.9
AP418,"72""",613,1617.9
AP418,"72""",613E,793.1
AP418,"72""",622,793.1
AP418,"72""",628,602.8
AP418,"72""",629,761.4
AP418,"72""",316P,951.7
AP418,"72""",630,634.5
AP418,"72""",316S,793.1
AP418,"72""",Finishes,1179.6
AP418,"84""",605/606,1730.1
AP418,"84""",609,1730.1
AP418,"84""",611/612,1730.1
AP418,"84""",613,1730.1
AP418,"84""",613E,848.1
AP418,"84""",622,848.1
AP418,"84""",628,644.6
AP418,"84""",629,814.2
AP418,"84""",316P,1017.7
AP418,"84""",630,678.5
AP418,"84""",316S,848.1
AP418,"84""",Finishes,1232.5
AP418,"96""",605/606,1845.6
AP418,"96""",609,1845.6
AP418,"96""",611/612,1845.6
AP418,"96""",613,1845.6
AP418,"96""",613E,904.7
AP418,"96""",622,904.7
AP418,"96""",628,687.6
AP418,"96""",629,868.5
AP418,"96""",316P,1085.7
AP418,"96""",630,723.8
AP418,"96""",316S,904.7
AP418,"96""",Finishes,1282.0
AP421,"12""",605/606,533.6
AP421,"12""",609,533.6
AP421,"12""",611/612,533.6
AP421,"12""",613,533.6
AP421,"12""",613E,261.6
AP421,"12""",622,261.6
AP421,"12""",628,198.8
AP421,"12""",629,251.1
AP421,"12""",316P,313.9
AP421,"12""",630,209.3
AP421,"12""",316S,261.6
AP421,"12""",710,313.9
AP421,"12""",SPECIAL,645.0
AP421,"18""",605/606,603.7
AP421,"18""",609,603.7
AP421,"18""",611/612,603.7
AP421,"18""",613,603.7
AP421,"18""",613E,295.9
AP421,"18""",622,295.9
AP421,"18""",628,224.9
AP421,"18""",629,284.1
AP421,"18""",316P,355.1
AP421,"18""",630,236.8
AP421,"18""",316S,295.9
AP421,"18""",710,355.1
AP421,"18""",SPECIAL,683.0
AP421,"24""",605/606,677.0
AP421,"24""",609,677.0
AP421,"24""",611/612,677.0
AP421,"24""",613,677.0
AP421,"24""",613E,331.9
AP421,"24""",622,331.9
AP421,"24""",628,252.2
AP421,"24""",629,318.6
AP421,"24""",316P,398.3
AP421,"24""",630,265.5
AP421,"24""",316S,331.9
AP421,"24""",710,398.3
AP421,"24""",SPECIAL,718.6
AP421,"36""",605/606,823.7
AP421,"36""",609,823.7
AP421,"36""",611/612,823.7
AP421,"36""",613,823.7
AP421,"36""",613E,403.8
AP421,"36""",622,403.8
AP421,"36""",628,306.8
AP421,"36""",629,387.6
AP421,"36""",316P,484.5
AP421,"36""",630,323.0
AP421,"36""",316S,403.8
AP421,"36""",710,484.5
AP421,"36""",SPECIAL,793.3
AP421,"48""",605/606,964.5
AP421,"48""",609,964.5
AP421,"48""",611/612,964.5
AP421,"48""",613,964.5
AP421,"48""",613E,472.8
AP421,"48""",622,472.8
AP421,"48""",628,359.3
AP421,"48""",629,453.9
AP421,"48""",316P,567.4
AP421,"48""",630,378.3
AP421,"48""",316S,472.8
AP421,"48""",710,567.4
AP421,"48""",SPECIAL,866.9
AP421,"60""",605/606,1063.3
AP421,"60""",609,1063.3
AP421,"60""",611/612,1063.3
AP421,"60""",613,1063.3
AP421,"60""",613E,521.3
AP421,"60""",622,521.3
AP421,"60""",628,396.1
AP421,"60""",629,500.4
AP421,"60""",316P,625.5
AP421,"60""",630,417.0
AP421,"60""",316S,521.3
AP421,"60""",710,625.5
AP421,"60""",SPECIAL,912.9
AP421,"72""",605/606,1160.3
AP421,"72""",609,1160.3
AP421,"72""",611/612,1160.3
AP421,"72""",613,1160.3
AP421,"72""",613E,568.8
AP421,"72""",622,568.8
AP421,"72""",628,432.3
AP421,"72""",629,546.0
AP421,"72""",316P,682.5
AP421,"72""",630,455.0
AP421,"72""",316S,568.8
AP421,"72""",710,682.5
AP421,"72""",SPECIAL,962.3
AP421,"84""",605/606,1257.8
AP421,"84""",609,1257.8
AP421,"84""",611/612,1257.8
AP421,"84""",613,1257.8
AP421,"84""",613E,616.6
AP421,"84""",622,616.6
AP421,"84""",628,468.6
AP421,"84""",629,591.9
AP421,"84""",316P,739.9
AP421,"84""",630,493.3
AP421,"84""",316S,616.6
AP421,"84""",710,739.9
AP421,"84""",SPECIAL,1011.8
AP421,"96""",605/606,1348.9
AP421,"96""",609,1348.9
AP421,"96""",611/612,1348.9
AP421,"96""",613,1348.9
AP421,"96""",613E,661.3
AP421,"96""",622,661.3
AP421,"96""",628,502.5
AP421,"96""",629,634.8
AP421,"96""",316P,793.5
AP421,"96""",630,529.0
AP421,"96""",316S,661.3
AP421,"96""",710,793.5
AP421,"96""",SPECIAL,1058.9
AP422,"12""",605/606,635.0
AP422,"12""",609,635.0
AP422,"12""",611/612,635.0
AP422,"12""",613,635.0
AP422,"12""",613E,311.3
AP422,"12""",622,311.3
AP422,"12""",628,236.6
AP422,"12""",629,298.8
AP422,"12""",316P,373.5
AP422,"12""",630,249.0
AP422,"12""",316S,311.3
AP422,"12""",710,373.5
AP422,"12""",SPECIAL,684.1
AP422,"18""",605/606,700.3
AP422,"18""",609,700.3
AP422,"18""",611/612,700.3
AP422,"18""",613,700.3
AP422,"18""",613E,343.3
AP422,"18""",622,343.3
AP422,"18""",628,260.9
AP422,"18""",629,329.6
AP422,"18""",316P,411.9
AP422,"18""",630,274.6
AP422,"18""",316S,343.3
AP422,"18""",710,411.9
AP422,"18""",SPECIAL,722.0
AP422,"24""",605/606,778.6
AP422,"24""",609,778.6
AP422,"24""",611/612,778.6
AP422,"24""",613,778.6
AP422,"24""",613E,381.7
AP422,"24""",622,381.7
AP422,"24""",628,290.1
AP422,"24""",629,366.4
AP422,"24""",316P,458.0
AP422,"24""",630,305.3
AP422,"24""",316S,381.7
AP422,"24""",710,458.0
AP422,"24""",SPECIAL,757.7
AP422,"36""",605/606,922.5
AP422,"36""",609,922.5
AP422,"36""",611/612,922.5
AP422,"36""",613,922.5
AP422,"36""",613E,452.2
AP422,"36""",622,452.2
AP422,"36""",628,343.7
AP422,"36""",629,434.1
AP422,"36""",316P,542.6
AP422,"36""",630,361.8
AP422,"36""",316S,452.2
AP422,"36""",710,542.6
AP422,"36""",SPECIAL,832.4
AP422,"48""",605/606,1061.0
AP422,"48""",609,1061.0
AP422,"48""",611/612,1061.0
AP422,"48""",613,1061.0
AP422,"48""",613E,520.1
AP422,"48""",622,520.1
AP422,"48""",628,395.3
AP422,"48""",629,499.3
AP422,"48""",316P,624.1
AP422,"48""",630,416.1
AP422,"48""",316S,520.1
AP422,"48""",710,624.1
AP422,"48""",SPECIAL,906.0
AP422,"60""",605/606,1159.1
AP422,"60""",609,1159.1
AP422,"60""",611/612,1159.1
AP422,"60""",613,1159.1
AP422,"60""",613E,568.2
AP422,"60""",622,568.2
AP422,"60""",628,431.8
AP422,"60""",629,545.4
AP422,"60""",316P,681.8
AP422,"60""",630,454.5
AP422,"60""",316S,568.2
AP422,"60""",710,681.8
AP422,"60""",SPECIAL,952.0
AP422,"72""",605/606,1264.7
AP422,"72""",609,1264.7
AP422,"72""",611/612,1264.7
AP422,"72""",613,1264.7
AP422,"72""",613E,619.9
AP422,"72""",622,619.9
AP422,"72""",628,471.2
AP422,"72""",629,595.1
AP422,"72""",316P,743.9
AP422,"72""",630,496.0
AP422,"72""",316S,619.9
AP422,"72""",710,743.9
AP422,"72""",SPECIAL,1001.4
AP422,"84""",605/606,1358.4
AP422,"84""",609,1358.4
AP422,"84""",611/612,1358.4
AP422,"84""",613,1358.4
AP422,"84""",613E,665.9
AP422,"84""",622,665.9
AP422,"84""",628,506.1
AP422,"84""",629,639.3
AP422,"84""",316P,799.1
AP422,"84""",630,532.7
AP422,"84""",316S,665.9
AP422,"84""",710,799.1
AP422,"84""",SPECIAL,1050.9
AP423,"96""",605/606,1443.4
AP423,"96""",609,1443.4
AP423,"96""",611/612,1443.4
AP423,"96""",613,1443.4
AP423,"96""",613E,707.5
AP423,"96""",622,707.5
AP423,"96""",628,537.7
AP423,"96""",629,679.2
AP423,"96""",316P,849.0
AP423,"96""",630,566.0
AP423,"96""",316S,707.5
AP423,"96""",710,849.0
AP423,"96""",SPECIAL,1098.0
AP423,"12""",605/606,635.0
AP423,"12""",609,635.0
AP423,"12""",611/612,635.0
AP423,"12""",613,635.0
AP423,"12""",613E,311.3
AP423,"12""",622,311.3
AP423,"12""",628,236.6
AP423,"12""",629,298.8
AP423,"12""",316P,373.5
AP423,"12""",630,249.0
AP423,"12""",316S,311.3
AP423,"12""",710,373.5
AP423,"12""",SPECIAL,684.1
AP423,"18""",605/606,700.3
AP423,"18""",609,700.3
AP423,"18""",611/612,700.3
AP423,"18""",613,700.3
